2025-01-26 23:48:32,745 - __main__ - INFO - 
2025-01-27 00:03:18,128 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/deleteWebhook "HTTP/1.1 200 OK"
2025-01-27 00:03:18,130 - telegram.ext.Application - INFO - Application started
2025-01-27 00:03:19,197 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:03:19,200 - __main__ - INFO - INFO - User Sakir (ID: 5721819840) started the bot.
2025-01-27 00:03:19,717 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/sendMessage "HTTP/1.1 200 OK"
2025-01-27 00:03:21,197 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:03:21,661 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/answerCallbackQuery "HTTP/1.1 200 OK"
2025-01-27 00:03:22,278 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/editMessageText "HTTP/1.1 200 OK"
2025-01-27 00:03:31,672 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:03:41,934 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
2025-01-27 00:03:52,181 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8077274379:AAFawJIixuMK47T9RpxiMv0TC_FnYLA6LWI/getUpdates "HTTP/1.1 200 OK"
